사업자등록번호,기업명,대표자명
1058766934,(주)참돌,송미진
1058767194,(주)디앤씨미디어,신현호
1058767573,(주)그래피코드,서재호
1058767627,(주)에프원소프트,금재용
1058767699,(주)문화지형연구소씨티알,오창훈
1058768397,(주)헬스허브,이병일
1058768437,(주)다비오,박주흠
1058768489,(주)쿠키,한희
1058769455,(주)미르북컴퍼니,장영재
1058770030,(주)아트페이,임지상
1058770670,(주)비에스아이티씨,김태형
1058770909,(주)지금이아니면안돼,장형윤
1058770914,와이즈모바일(주),박흥록
1058771214,(주)테크디앤피,김영복
1058771679,흐름출판(주),유정연
1058772630,(주)지형,여승구
1058772741,(주)플레이컴퍼니,조형석
1058773089,(주)브이더블유,김형중
1058774152,(주)경향비피,장상진
1058775087,(주)우성정보기술,장철
1058775262,(주)노기,박은옥
1058775374,(주)네이티브바이너리,김완
1058775689,(주)제스트앤,김승희
1058775694,(주)비상청춘,권진모
1058776179,(주)투비코아,권영석
1058776408,(주)국세신문사,이한구
1058776918,(주)아울네스트,정지영
1058776922,(주)발뉴스,이상호
1058777241,(주)소프트엔진,선주규
1058777542,(주)소미미디어,유재옥
1058778143,(주)매너티,장태성
1058778288,(주)에이치씨엠,박은진
1058778973,(주)더피프티원엑스,조상은
1058779083,(주)뉴미디어코리아,이창열
1058779439,(주)제이엠소프트,김종민
1058779666,탭퍼니,성석주
1058779797,(주)토브넷,김찬영
1058780483,비프렌더스인터내셔널(주),심정은
1058780649,(주)비즈니스북스,홍영태
1058780902,(주)프렌즈컴퍼니,김희설
1058781629,(주)엠아이티소프트,장성훈
1058781686,(주)이른,조형래
1058781691,클릭트(주),정덕영
1058781895,(주)오감,정승우
1058782142,케이에스비퓨처(주),박대건
1058782216,(주)아델리,이동희
1058782370,(주)심야책방,김진갑
1058782536,(주)와우팩토리,박창섭
1058783326,(주)인포그래픽웍스,장동원
1058783501,(주)나는북,김미현
1058783592,(주)아임웹,이수모
1058783670,(주)에이티지랩,정진용
1058783802,(주)네오레브,정병영
1058784155,(주)미디어원,박운진
1058784214,(주)스타세븐,김영철
1058784271,(주)영화사이창,김성훈
1058784441,(주)비쥬얼스토리,송은미
1058785547,스마트네트워크솔루션(주),김영배
1058785737,(주)피플인사이드,박준석
1058786298,(주)씨에스리,이춘식
1058786449,(주)게임테일즈,정성환
1058787943,(주)스튜디오닷에이치,김창겸
1058788433,(주)더나은미디어,이정희
1058788530,도서출판학고재(주),박해진
1058788597,(주)키네마인,손영선
1058789183,행복쇼핑(주),강공승
1058789204,(주)모바일시스템,방택문
1058789432,(주)발전소,박성민
1058789752,협동조합에코인포,김태근
1058789771,(주)아이엔아이테크,박영준
1058790093,코리치데이타(주),박홍준
1058790749,(주)모터그래프,이승한
1058790813,(주)니젠,이광일
1058791068,(주)사회평론아카데미,고하영
1058791127,(주)오브이엔,고동현
1058791879,(주)닷핀,김정남
1058792164,(주)윅슨어소시에이츠,김윤기
1058792276,(주)한솔수북,조은희
1058793988,(주)에이스넷평생교육원,김진희
1058794269,(주)위즈너,허웅
1058794707,(주)블루커뮤니케이션,정희용
1058795254,(주)아토즈에듀,주우경
1058795384,스타십벤딩머신(주),전수영
1058795818,(주)티엠미디어,박용호
1058795915,(주)컨트롤클로더,이지윤
1058795953,(주)로그,백지은
1058796516,(주)씨앤액스,강상욱
1058797780,(주)미디어모굴,안훈찬
1058798718,(주)사트너아이티,이종목
1058798979,(주)긱스,권기태
1058800166,(주)필라멘트리,문두열
1058800472,(주)뉴스젤리,정병준
1058801961,(주)모든커뮤니케이션,이경란
1058802150,(주)랩플루토,임상택
1058802562,(주)피엔씨벨리,이성용
1058803654,(주)디지털인포텍,권오관
1058804309,(주)데이투,홍민석
1058805104,(주)명인소프트,박영길
1058805763,(주)동양엔아이엔씨,문회권
1058806141,(주)씨와줄기,이용민
1058806501,에스씨지랩(주),박동녘
1058807010,(주)시로코,서경득
1058807285,(주)굿씽크,김은상
1058807359,(주)마이창고,손민재
1058807683,(주)세종크리에이티브,서영배
1058808339,(주)비에스,박태우
1058809449,(주)티앤에이치소프트,전태연
1058809624,빈스미디어(주),이정운
1058810077,(주)티이아이홀딩스,최창훈
1058810359,(주)드림온,이승수
1058810378,글로벌경제신문,최종천
1058810965,(주)위드미디어,김조현
1058811095,(주)엘젠아이씨티,김남현
1058811440,(주)에이스컨텐츠그룹,조용진
1058811741,(주)제이온플러스,박주영
1058812395,(주)페이머스컴퍼니,박도밍고제이제이
1058812721,엑스투아이(주),라상용
1058812871,(주)창조경제,김관기
1058812982,(주)청년기업,서동운
1058813720,(주)플럭시티,윤재민
1058814923,(주)케어포스,이인명
1058815301,(주)오투오,곽진
1058815316,(주)넥스브릿지,이강업
1058816222,(주)머스트게임즈,강백주
1058816275,(주)아이엘아이티,최호성
1058816431,(주)씨엔아이인포테크,박경수
1059021000,제이플러스,이기선
1059034150,도서출판아이북,권성자
1059047112,보누스,박윤태
1059065099,창해·다차원북스,황인원
1059065648,렉스미디어닷넷,이상돈
1059066098,고시동네,윤상철
1059081463,이너북,김청환
1059088582,노마드북스,이상백
1059099060,스푼펜,양석환
1059105007,함께북스,이애숙
1059108057,숙종드림보험대리점,이종경
1059117779,보경문화사,이선영
1059128034,꾸리에북스,강경미
1059130544,창조의뿔,정지형
1059151438,씽크스마트,김태영
1059154755,시간여행,김경배
1059159798,상상너머,노창현
1059176142,북아이콘,이재성
1059188823,글로벌북스,한미영
1059195867,가온해미디어,김대건
1059201046,도서출판다산기획,김경희
1059201518,은학사,김은애
1059203777,청미출판사,이종호
1059203985,황금지식,오정환
1059827636,미진사,김현표
1059865232,햇빛출판사,윤일숙
1059867166,교학연구사,양진숙
1059871961,경춘사,안중기
1059872975,다산출판사,강희일
1059893515,도서출판대림,이수길
1059904848,논장,박강희
1059909182,도서출판문학관,이형식
1059915006,두레출판사,조추자
1059917998,도서출판눈빛,이규상
1059921167,보문당,김병계
1059924261,현대미디어,김용화
1059928554,도서출판청호,백행균
1059932437,국민출판사,김영철
1059933324,도서출판탐진,최재범
1059933474,웅보출판사,정병국
1059934449,태인문화사,인창수
1059935638,도서출판당대,박미옥
1059946213,도서출판그린북,윤상열
1059946566,도서출판한빛,이종선
1059947736,시문학사,김규화
1059948792,컴북,노택식
1059949151,문학세계사,김종애
1059949355,사람과사람,김성호
1059950264,햇살과나무꾼,강무홍
1059950454,도서출판전나무숲,강효림
1059950513,이종문화사,백남기
1059951040,리딩리더,권영성
1059951356,가메출판사,성만경
1059973480,도서출판경당,박세경
1059990887,송종환,송종환
1059990932,기획출판거름,하연수
1060141742,오피스프라자,이한주
1060144827,우진네트,심재윤
1060176111,휴먼텔레콤,양재성
1060282833,오케이유통,이재성
1060287973,유닉스,신경택
1060313949,뷰티인터넷코리아,김신영
1060321167,인풋디바이스,나석희
1060322899,엠투넷,안도영
1060328457,컬러커뮤니케이션즈,조정희
1060352068,비트스트림,이종필
1060353747,이지어스,최성문
1060355819,에이디에프오에이,조홍식
1060359737,이어캔디,라준택
1060399234,비에스씨,심근수
1060454869,보이스위즈,고광민
1060476558,동아정보,정성욱
1060497382,씨에스컨설팅,정성택
1060512885,뉴플로이인터넷,김기원
1060568832,소프트테크,이동건
1060618246,함락,함유미
1060620849,팝인,박영희
1060819540,펌킨헤드,전민관
1060823345,아이컴텍,이미화
1060827604,현소프트,조승현
1060836461,참좋은영상,이상무
1060875426,비에스리테일,서진우
1060927426,컴즈,박주만
1060961822,스카이웹,이상훈
1060962175,유성에스엠씨,우철희
1060986804,아이티조이,이기형
1061039855,소프트박스,박영술
1061042118,하이브로네트웍스,김형순
1061049256,아이티엠,강현일
1061070458,드림온,이수진
1061078858,블루웍스,이해덕
1061099509,용컨설팅,장용성
1061256799,비제이,김봉진
1061277149,솔루션317 (Solution317),김진균
1061285445,엠케이,조미근
1061316552,인사이트쉴드,이동희
1061318977,비제이솔루션,김병국
1061419667,노블레스,권후남
1061671503,동영코리아,김래
1061868170,앞선정보통신,이광열
1062872617,한국정보시스템,정영식
1063180820,테크아트,홍종남
1064490895,와플닷컴,김민호
1064999377,팔복원,김기제
1065087071,동영컴퓨터,이원엽
1065475364,비엠코리아,박주만
1068103487,대원미디어(주),정동훈
1068104453,(주)서울스투디오,최성락
1068104924,케이씨씨정보통신(주),권혁상
1068117749,(주)시스원,서일종
1068121879,(주)반석시스템,곽상덕
1068131305,(주)케이씨이아이,고현준
1068137920,(주)스테레오피아,이연우
1068138778,(주)약사신문,이석훈
1068139874,(주)제우미디어,서인석
1068148164,(주)서울문화사,조인원
1068149784,(주)키다리스튜디오,김영훈
1068152203,(주)케이에스엔,허구연
1068153842,(주)대원사,김남석
1068155103,(주)혁성정보시스템,신덕균
1068158532,한스미디어텍(주),한문휘
1068164956,(주)태진인포텍,조병철
1068169927,(주)물류신문사,장대용
1068172024,(주)대한노인신문사,김혜숙
1068172835,온타임오피스솔루션,안드레아스부제
1068178334,(주)쓰리탑,함덕환
1068178635,(주)지아이테크놀러지,홍영우
1068183157,제페토(주),김지인
1068183332,(주)네오플러스,백영삼
1068186362,(주)인포바인,권성준
1068186800,(주)스카이웍스,전인석
1068187298,(주)에이케이커뮤니케이션즈,이동섭
1068189511,(주)공방상상,남봉우
1068190186,(주)에스티에스코리아,이진성
1068193204,(주)미래아이엔씨,박승운
1068262824,역사편찬위원회,석국징
1068527532,(주)씨앤앰마포케이블티브이,김덕일
1068527546,(주)씨앤앰용산케이블티브이,김덕일
1068564448,(주)우리정보통신디씨아이,정형용
1068600224,(주)보람씨엔에스,김종구
1068603691,(주)환경일보,김익수
1068604201,대원방송(주),곽영빈
1068605457,(주)씨메일즈,김원익
1068606683,로버무트(주),송태하
1068606738,(주)퓨쳐아이티,정정민
1068607722,(주)지클릭커,김창온
1068613715,와이에스티컨설팅(주),남대중
1068614852,(주)유비스티,이득우
1068617180,(주)프라이머리넷,신동원
1068618097,(주)로크미디어,강준규
1068620953,넥스젠리서치(주),장홍식
1068621758,(주)디비나와코리아,손공찬
1068621796,(주)엠아이티마스,김학원
1068624978,누리아이티에스(주),이한기
1068626049,(주)윤디,윤종숙
1068632013,하나씨앤아이(주),김용주
1068633050,(주)아이티에스엔지,송상용
1068633157,(주)한국시스아이텍,박영일
1068633730,(주)텔넷웨어,이진호
1068633818,(주)이노매니지먼트,김봉균
1068635553,(주)남경,방대순
1068635626,(주)나은씨앤씨,윤종석
1068636630,(주)베스트케이에스,김교은
1068640721,(주)아이미소유아교육연구소,임미령
1068642409,(주)비티씨정보,서용익
1068642883,(주)아트뮤코리아,우석기
1068643446,중앙시스템(주),김재경
1068644144,(주)쌤앤파커스,김상현
1068645274,(주)피큐아이넷,정영훈
1068645935,넥스트업테크놀러지(주),김창홍
1068647587,(주)쏘코코리아,김명복
1068647762,대원씨아이(주),정욱
1068654225,(주)엑스디엔소프트,박득창
1068655281,(주)딜라스틱커뮤니케이션,유지혁
1068656131,(주)디앤아이비,노경철
1068657237,(주)크레아소프트,이순월
1068657881,(주)국토일보,김광년
1068661838,(주)아이디텔,구길우
1068663985,(주)아바엔터테인먼트,김태형
1068664999,(주)이숨,정현철
1068665116,(주)리베르스쿨,박찬영
1068666696,(주)솔빅스,이금남
1068669863,(주)블루메디,이자영
1068670109,(주)케이앤엘에스,김동주
1068670448,(주)제이드,최형태
1068670531,다산아이엔에스(주),지광호
1068671689,(주)삼정커뮤니케이션즈,박성현
1068677742,(주)유한네트웍스,이창현
1068678402,(주)두리코아,남기호
1068679304,(주)모아에듀,김동미
1068679380,(주)코드파트너즈,권동재
1068679833,(주)보험매일,이민후
1068680010,(주)이앤시스,김찬성
1068680607,(주)케이티티에스,문용
1068680650,(주)애니노크,최동준
1068681299,(주)케이엑스지,이금화
1068682702,(주)로그인디,조현경
1068683768,(주)클콩,이주원
1068683808,(주)퀀텀토스,김영호
1068684199,(주)쿠나이앤티,강준배
1068684277,(주)케이엠에스스쿨,이세인
1068684660,(주)더블유에이치크레이티브,장우혁
1068685956,(주)엘리펀트크리에이티브,김원선
1068686538,(주)비버커뮤니케이션,채승문
1068687987,도시바글로벌커머스솔루션즈코리아(주),이호진
1068690779,맥스플로어(주),양대식
1068691894,코파데이타코리아(주),김영수
1068700712,(주)헤더스,류영일
1068701730,(주)누리앱,최상희
1068702025,(주)더컴퍼니엠,조미리애
