index,사업자등록번호,기업명,대표자명,c_index,c_name
28507,3382400046,보란파마,김현숙,45,도소매업
28508,3383200395,애로우팩토리,이동우,45,도소매업
28509,3383300354,총각통신,김진호,45,도소매업
28516,3388600286,(주)한국연창,차원대,45,도소매업
28528,3390800753,대성정보통신,정효상,45,도소매업
28530,3394800079,마이엘티이,오승환,45,도소매업
28538,3398600066,유앤아이정보,김동환,45,도소매업
28170,3246300139,스탠다드가먼츠,오대식,45,도소매업
28166,3243200474,글로벌,양희철,45,도소매업
28164,3242200553,리미트샵,이동환,45,도소매업
28161,3240801314,바른자식들,유은영,45,도소매업
27775,3160451232,제이제이모바일,유주연,45,도소매업
27776,3160460328,케이네트웍,조남경,45,도소매업
27779,3160701112,동산식품,조혁래,45,도소매업
27780,3161100255,폰이야기,이철민,45,도소매업
27785,3161600740,활짝피움,이수정,45,도소매업
27791,3166700043,탑모바일,임기성,45,도소매업
27802,3168104647,케이비에스미디어(주),이재원,45,도소매업
27825,3168123644,(주)지엔씨원,이미자,45,도소매업
27774,3160450723,연텔레콤,전수진,45,도소매업
27831,3168125813,(주)나린,한승훈,45,도소매업
27852,3170168981,대성상사,김일현,45,도소매업
27859,3170224243,백마정보통신,조은정,45,도소매업
27860,3170264487,하이텔레콤,임현주,45,도소매업
27863,3170311880,해피통신,신봉수,45,도소매업
27866,3170355423,지인텔레콤,이동규,45,도소매업
27868,3170379920,화담,김성윤,45,도소매업
27873,3170421518,사파리,민병석,45,도소매업
27875,3170431622,애플텔레콤,홍현주,45,도소매업
27835,3168128197,(주)오토빌,김홍용,45,도소매업
27773,3160443727,제뉴인하트,박예찬,45,도소매업
27772,3160431992,휴대폰할인매장,윤태훈,45,도소매업
27768,3160392518,다다이동통신,윤다혜,45,도소매업
27600,3148648187,(주)세원그룹,임은실,45,도소매업
27632,3148663460,(주)더엠,장재석,45,도소매업
27635,3148664168,(주)성공,유승엽,45,도소매업
27645,3148801416,(주)안다미로,정태일,45,도소매업
27651,3150170313,카드체크,박용규,45,도소매업
27657,3150286184,에스케이정보통신,한현동,45,도소매업
27664,3150572207,킬리아웃피터스,김세열,45,도소매업
27670,3150800306,오케이통신,하순태,45,도소매업
27675,3151063037,참사랑이화약국,김선미,45,도소매업
27683,3152800473,에이필드,최윤선,45,도소매업
27686,3154700396,스마일약국,이은구,45,도소매업
27693,3158103757,롯데네슬레코리아(주),김태현,45,도소매업
27701,3158121871,(주)우암통신,전해성,45,도소매업
27735,3160109446,남양정보통신,정한호,45,도소매업
27737,3160113479,빵빵한,김정우,45,도소매업
27749,3160223620,서일실업,최서동,45,도소매업
27751,3160286061,현주텔레콤,유창용,45,도소매업
27760,3160333033,강남구통신,강남구,45,도소매업
27767,3160391732,폰카페,김현석,45,도소매업
27876,3170441440,인모바일,이재천,45,도소매업
28648,3448600239,(주)비엠에스,김형준,45,도소매업
27878,3170448685,세운대리점,양세운,45,도소매업
27882,3170471094,에코모바일,최우정,45,도소매업
28038,3190700413,의형제,김성훈,45,도소매업
28040,3191300597,미소통신,박향미,45,도소매업
28049,3198101464,(주)섭씨1도,김성호,45,도소매업
28056,3200600658,선진,이병찬,45,도소매업
28057,3200700747,망원동약국,이인희,45,도소매업
28059,3201100268,명품한우,이은서,45,도소매업
28062,3201400842,트윙클제이,이희철,45,도소매업
28075,3208601251,(주)미래정보,김금희,45,도소매업
28037,3190300899,폰플러스,진나라,45,도소매업
28084,3210100336,엔유,김민정,45,도소매업
28090,3211500202,월드,안지영,45,도소매업
28112,3220500147,폰하우스,김덕중,45,도소매업
28121,3227200042,케이비넷,박봉순,45,도소매업
28132,3230200455,지움스킨,최지욱,45,도소매업
28133,3230601433,식락,김대원,45,도소매업
28137,3232100456,파도,이해린,45,도소매업
28155,3239300827,몽타주,이래아,45,도소매업
28158,3240800805,보따리,구민영,45,도소매업
28086,3210800844,아시아텔레콤,양정미,45,도소매업
28023,3188106753,(주)크리에이드,김균환,45,도소매업
28012,3188101248,(주)트레이딩앤코,김치훈,45,도소매업
28010,3187900019,로렉스,김덕년,45,도소매업
27883,3170475260,엠제이스토어,김동철,45,도소매업
27885,3170491028,02통신,서진원,45,도소매업
27890,3170526752,아라통신,최우선,45,도소매업
27891,3170530431,봉구폰,최주희,45,도소매업
27892,3170539728,빛나통신,장민욱,45,도소매업
27893,3170539941,휴대폰가게,방인웅,45,도소매업
27894,3170540356,모드정보기술,문성숙,45,도소매업
27895,3170568131,포니텔레콤,김혜련,45,도소매업
27896,3170901220,윰스타일,장유미,45,도소매업
27935,3178124118,(주)티비씨,이기형,45,도소매업
27949,3178135046,올슨,이지선,45,도소매업
27953,3178138835,(주)대건엔지니어링,황철,45,도소매업
27956,3178140646,(주)아이피피,오동주,45,도소매업
27964,3178144507,(주)동한,김용필,45,도소매업
27979,3180108007,골목통신,최경흠,45,도소매업
27983,3180121145,시환텔레콤,김상찬,45,도소매업
27985,3180131643,휴대폰1번지,전수정,45,도소매업
27989,3180148784,컴수리119,홍창모,45,도소매업
27993,3180157978,스페이스,김상계,45,도소매업
27881,3170463560,보람텔레콤,김현우,45,도소매업
27554,3148629273,사이테크놀로지스(주),정순화,45,도소매업
28665,3449200910,웰빙축산,정귀호,45,도소매업
28688,3460201059,대보통신,이창호,45,도소매업
29360,3738600300,(주)청밀,양창국,45,도소매업
29370,3743700926,다다텔레콤,최윤영,45,도소매업
29381,3748601170,(주)혁신,이강순,45,도소매업
29385,3748800122,(주)제이커뮤니케이션,정준용,45,도소매업
29389,3750700918,니투고,김보겸,45,도소매업
29391,3753100567,무쇠샵,김금란,45,도소매업
29392,3753900689,아크로약국,염태욱,45,도소매업
29409,3760601572,애착공간,홍진아,45,도소매업
29350,3733600232,씨앤엠,김창광,45,도소매업
29410,3760700401,띠용,곽진철,45,도소매업
29433,3770500114,곰텔레콤,허재복,45,도소매업
29435,3770900204,링크,이희성,45,도소매업
29444,3772801000,경호통신,박경호,45,도소매업
29446,3775800158,제이유니트,정지윤,45,도소매업
29451,3778100947,(주)시큐리티홀딩스,황선주,45,도소매업
29460,3778700700,써피니티코리아(주),박명수,45,도소매업
29466,3780700668,별모바일,지현숙,45,도소매업
29469,3781101062,은성정보통신,조상미,45,도소매업
29421,3766200055,버커루,정민경,45,도소매업
29471,3781400365,두리텔레콤,최영아,45,도소매업
29349,3733600208,정철솔루션,김정철,45,도소매업
29338,3728101387,(주)정진씨엔티,홍승운,45,도소매업
29256,3692800543,진앤원,최진혁,45,도소매업
29257,3693000736,나눔통신,천진희,45,도소매업
29259,3693500139,예당디앤피,박제영,45,도소매업
29262,3694600080,휴대폰박사,이기호,45,도소매업
29277,3702000246,딜라잇,김현숙,45,도소매업
29278,3702800204,프레클스튜디오,김소라,45,도소매업
29279,3703400641,티통신,배상철,45,도소매업
29280,3704000147,루나틱스튜디오,임병훈,45,도소매업
29347,3731301116,성현정보통신,지성현,45,도소매업
29284,3708500925,디스이즈네버댓,조나단,45,도소매업
29294,3710401326,모네레,전유나,45,도소매업
29296,3711701082,햇빛약국,이주희,45,도소매업
29304,3714600161,골든크로스,장현식,45,도소매업
29317,3718701159,몬스터(주),이규호,45,도소매업
29320,3718800837,(주)오션바이오,임채수,45,도소매업
29323,3720201359,기쁨통신,이기쁨,45,도소매업
29328,3724100169,더라탄,권준도,45,도소매업
29333,3727600142,루시,임순흥,45,도소매업
29288,3708600747,엔에이정보통신(주),나준제,45,도소매업
29474,3782800061,대성아이티,윤선홍,45,도소매업
29475,3783000778,통신일번가,김예담,45,도소매업
29480,3785000155,엠아이티,오경문,45,도소매업
29659,3860900270,아워갱,강우혁,45,도소매업
29660,3862200153,엔에스텔레콤,최병곤,45,도소매업
29661,3862300145,해밀,유정훈,45,도소매업
29662,3863200278,한빛네트웍스,최종하,45,도소매업
29663,3863300144,티앤엠푸드,이민혁,45,도소매업
29668,3864300013,금강텔레콤,안민식,45,도소매업
29669,3865800171,공간글씨,손아영,45,도소매업
29678,3868600553,(주)은혜,김은정,45,도소매업
29639,3852000568,디얼지니,조윤진,45,도소매업
29684,3868801236,(주)리앤쿡코리아,안찬현,45,도소매업
29687,3870201889,유뜨,백기환,45,도소매업
29688,3870300591,돌고래통신,이태섭,45,도소매업
29690,3871600456,드림텔레콤,배대공,45,도소매업
29695,3875100156,디엔,염춘복,45,도소매업
29712,3880101401,소영,이정기,45,도소매업
29713,3880300328,노아커넥터,김진원,45,도소매업
29714,3880500884,드림프리덤,주운여,45,도소매업
29726,3885600135,달과고양이와나무,이현호,45,도소매업
29685,3870100694,바비숑,김성선,45,도소매업
29637,3850901276,부기홀리데이,박상유,45,도소매업
29627,3848600426,(주)케이디,최형규,45,도소매업
29624,3848101167,(주)어퍼,이천목,45,도소매업
29483,3788100111,역사만들기이랑(주),박은영,45,도소매업
29493,3788700831,(주)온달,한효임,45,도소매업
29504,3791301133,창조텔레콤,최광호,45,도소매업
29505,3792000020,스마일통신,지경선,45,도소매업
29523,3800900379,우성텔레콤,주홍용,45,도소매업
29525,3801600552,오공찬,박은정,45,도소매업
29526,3801701183,세븐스토리,고진범,45,도소매업
29528,3803600263,제이앤씨,조무연,45,도소매업
29531,3805400122,우리네트윅스,윤성필,45,도소매업
29533,3807000229,아이돌룩,유진우,45,도소매업
29534,3807300346,폰플러스,김주석,45,도소매업
29545,3810201348,캐치럭,권도영,45,도소매업
29566,3820501527,대길통신,김철환,45,도소매업
29567,3820801019,디와이,최승범,45,도소매업
29569,3821900336,한결,윤영철,45,도소매업
29571,3824400342,디바인컴퍼니,지진현,45,도소매업
29590,3831100648,브로드밴드마케팅,이도현,45,도소매업
29596,3834000099,108서울,양혜진,45,도소매업
29614,3840101641,뷰티인사이드,고주경,45,도소매업
29247,3690300685,원아이,이승원,45,도소매업
29233,3687000189,이룸텔레콤,김유라,45,도소매업
29229,3681400640,주다컴퍼니,김경하,45,도소매업
29227,3680100408,동명식자재,이성진,45,도소매업
28838,3521301462,통신샐러드,조용태,45,도소매업
28839,3522300875,그링그링,김수현,45,도소매업
28842,3523100133,레이븐앤틱스,박상우,45,도소매업
28867,3530800521,장원,장인혁,45,도소매업
28872,3532100326,바스톡,박영민,45,도소매업
28874,3532300368,엣지랜드,김현태,45,도소매업
28889,3540800543,보배드림,김보배,45,도소매업
28890,3540801348,본텔,구본윤,45,도소매업
28825,3518600862,(주)후,곽현영,45,도소매업
28891,3540900083,에스,손덕원,45,도소매업
28896,3544900338,케세이,고철중,45,도소매업
28911,3550200108,라디오아이즈연남점,정포근,45,도소매업
28914,3550801074,디원,이경언,45,도소매업
28916,3552701003,중앙종합주방,김보현,45,도소매업
28924,3558101403,(주)리퍼랜드,박정수,45,도소매업
28936,3560100614,리즌플라워,정애숙,45,도소매업
28943,3562000707,무한폰,김진수,45,도소매업
28945,3562900049,와이엔티,임용남,45,도소매업
28893,3544000112,늘픔,진석현,45,도소매업
28816,3512800862,타스통신,조순녀,45,도소매업
28814,3512400184,최고프라자,최현진,45,도소매업
28813,3510901351,코리아텔레콤,엔균트롱키엔,45,도소매업
28690,3460401086,영롱서울,공나영,45,도소매업
28691,3461000069,안트메리,신희진,45,도소매업
28693,3461600630,지우맘,이현영,45,도소매업
28697,3462000938,풋몰,곽규열,45,도소매업
28701,3464300091,엑소시스템,홍순원,45,도소매업
28704,3468100282,뜬구름(주),김대원,45,도소매업
28706,3468100531,(주)영웅앤제이,남진영,45,도소매업
28715,3468801295,(주)제이앤엠,안문열,45,도소매업
28723,3472600248,원텔레콤,이가원,45,도소매업
28725,3477200115,수야통신,최동근,45,도소매업
28742,3481000124,아이마크,박상준,45,도소매업
28743,3481901034,셀몰,이영미,45,도소매업
28771,3491000393,작은숲,김민정,45,도소매업
28772,3491201324,제니코코,김재희,45,도소매업
28778,3498600613,(주)후덕,조순권,45,도소매업
28797,3508100791,(주)어메이징피플즈,김종화,45,도소매업
28801,3508600554,농협식품(주),최우식,45,도소매업
28804,3508601228,(주)에이치에이앤,김형수,45,도소매업
28812,3510200751,수완,모수완,45,도소매업
28963,3568800541,(주)하이클라우드컴퍼니,신동한,45,도소매업
28667,3450401351,짱구통신,이용목,45,도소매업
28967,3570400108,한신모바일,하승규,45,도소매업
28987,3579700167,찡오언니,박혜경,45,도소매업
29081,3628100659,(주)비엔아이엔씨,연광흠,45,도소매업
29093,3629400756,조은농부들,김은애,45,도소매업
29094,3629600046,드림농수산물,김순옥,45,도소매업
29096,3630101270,레인보우,김상권,45,도소매업
